strategy,transition_step,source_id,source_nombre,target_id,target_nombre,score_before,score_after,delta_score,rank_before,rank_after,delta_rank_improvement,relation
eva_adaptive_fixed_set,5,C066,CUATRO PONIENTE,C035,PRODIVENCIA,0.27556952254522565,0.27556952254522565,0,78,80,-2,neutral
eva_adaptive_fixed_set,5,C066,CUATRO PONIENTE,C026,LOS MAITENES,0.2734936774860785,0.2734936774860785,0,79,81,-2,neutral
eva_adaptive_fixed_set,5,C066,CUATRO PONIENTE,C052,BAQUEDANO - POSTALES ORIENTE,0.2725119994529144,0.2725119994529144,0,80,82,-2,neutral
eva_adaptive_fixed_set,5,C066,CUATRO PONIENTE,C089,J J PEREZ,0.26495488367176884,0.26495488367176884,0,81,83,-2,neutral
eva_adaptive_fixed_set,5,C066,CUATRO PONIENTE,C064,SILVA CARVALLO - SANTA ELENA,0.264928178794096,0.29671303455212084,0.03178485575802481,82,63,19,complementarity_signal
eva_adaptive_fixed_set,5,C066,CUATRO PONIENTE,C047,VIOLETA PARRA,0.2648001936107111,0.2648001936107111,0,83,84,-1,neutral
eva_adaptive_fixed_set,5,C066,CUATRO PONIENTE,C079,LAS AMERICAS,0.2644298389232769,0.2644298389232769,0,84,85,-1,neutral
eva_adaptive_fixed_set,5,C066,CUATRO PONIENTE,C021,LAUTARO,0.26431781044192787,0.26431781044192787,0,85,86,-1,neutral
eva_adaptive_fixed_set,5,C066,CUATRO PONIENTE,C078,WALDO TAFF,0.2640982140605202,0.2640982140605202,0,86,87,-1,neutral
eva_adaptive_fixed_set,5,C066,CUATRO PONIENTE,C40,VICUÑA MACKENNA - SAN MARTIN,0.2599804114545511,0.2599804114545511,0,87,89,-2,neutral
eva_adaptive_fixed_set,5,C066,CUATRO PONIENTE,C011,EYZAGUIRRE,0.2597262361382782,0.2597262361382782,0,88,90,-2,neutral
eva_adaptive_fixed_set,5,C066,CUATRO PONIENTE,C069,LOS OLMOS,0.2594151168255869,0.2594151168255869,0,89,91,-2,neutral
eva_adaptive_fixed_set,5,C066,CUATRO PONIENTE,C065,NUEVA SAN MARTIN,0.2588125082913236,0.29384044783423063,0.03502793954290706,90,65,25,complementarity_signal
eva_adaptive_fixed_set,5,C066,CUATRO PONIENTE,C009,EL ROSAL - SANTA ELENA,0.258292338870139,0.258292338870139,0,91,92,-1,neutral
eva_adaptive_fixed_set,5,C066,CUATRO PONIENTE,C002,CAPITAN IGNACIO CARRERA PINTO,0.2546555618818747,0.2546555618818747,0,92,93,-1,neutral
eva_adaptive_fixed_set,5,C066,CUATRO PONIENTE,C056,TEMUCO - TORO MAZOTTE,0.25241364378738895,0.25241364378738895,0,93,94,-1,neutral
eva_adaptive_fixed_set,5,C066,CUATRO PONIENTE,C048,GENERAL ARRIAGADA,0.2517348978903142,0.2517348978903142,0,94,95,-1,neutral
eva_adaptive_fixed_set,5,C066,CUATRO PONIENTE,C033,OBSERVATORIO,0.25172362934577086,0.25172362934577086,0,95,96,-1,neutral
eva_adaptive_fixed_set,5,C066,CUATRO PONIENTE,C062,CORONA SUECA,0.2513511863347979,0.2513511863347979,0,96,97,-1,neutral
eva_adaptive_fixed_set,5,C066,CUATRO PONIENTE,I03,CARRASCAL,0.24854515940907576,0.24854515940907576,0,97,98,-1,neutral
eva_adaptive_fixed_set,5,C066,CUATRO PONIENTE,C054,VICTORIA,0.24818166256108362,0.24818166256108362,0,98,99,-1,neutral
eva_adaptive_fixed_set,5,C066,CUATRO PONIENTE,C017,LA PARINACOTA,0.24787162646529243,0.24787162646529243,0,99,100,-1,neutral
eva_adaptive_fixed_set,5,C066,CUATRO PONIENTE,C076,ISLA DECEPCION,0.24485989841133612,0.24485989841133612,0,100,101,-1,neutral
eva_adaptive_fixed_set,5,C066,CUATRO PONIENTE,C071,BARROS ARANA,0.2432718387690382,0.2432718387690382,0,101,102,-1,neutral
eva_adaptive_fixed_set,5,C066,CUATRO PONIENTE,C082,CAUPOLICAN,0.24201028797730914,0.24201028797730914,0,102,103,-1,neutral
eva_adaptive_fixed_set,5,C066,CUATRO PONIENTE,C080,PARAGUAY,0.2404621201898296,0.2404621201898296,0,103,104,-1,neutral
eva_adaptive_fixed_set,5,C066,CUATRO PONIENTE,C012,GABRIELA ORIENTE,0.23493763531224565,0.2629227099391113,0.02798507462686567,104,88,16,complementarity_signal
eva_adaptive_fixed_set,5,C066,CUATRO PONIENTE,C087,SALVADOR GUTIERREZ,0.23167583897026392,0.23167583897026392,0,105,106,-1,neutral
eva_adaptive_fixed_set,5,C066,CUATRO PONIENTE,C019,LAS HIJUELAS SUR - LIBERTADOR BERNARDO OHIGGINS,0.23151138733257812,0.23151138733257812,0,106,107,-1,neutral
eva_adaptive_fixed_set,5,C066,CUATRO PONIENTE,C051,JOSE MIGUEL INFANTE - DOMINGO STA MARIA,0.22770327755636682,0.22770327755636682,0,107,108,-1,neutral
eva_adaptive_fixed_set,5,C066,CUATRO PONIENTE,C008,EL CERRO,0.22664145134727998,0.22664145134727998,0,108,109,-1,neutral
eva_adaptive_fixed_set,5,C066,CUATRO PONIENTE,C036,RIO REFUGIO - SALAR SURIRE,0.22368469062682966,0.22368469062682966,0,109,110,-1,neutral
eva_adaptive_fixed_set,5,C066,CUATRO PONIENTE,C077,RICARDO VIAL,0.22334495183243977,0.22334495183243977,0,110,111,-1,neutral
eva_adaptive_fixed_set,5,C066,CUATRO PONIENTE,C072,COVADONGA,0.2222660174854263,0.2222660174854263,0,111,112,-1,neutral
eva_adaptive_fixed_set,5,C066,CUATRO PONIENTE,C010,ESQ BLANCA - ALBERTO LLONA,0.219488334536514,0.238468098274494,0.018979763737979993,112,105,7,complementarity_signal
eva_adaptive_fixed_set,5,C066,CUATRO PONIENTE,C084,EL PINO - UNO SUR,0.21625589427110412,0.2834200733755817,0.06716417910447761,113,76,37,complementarity_signal
eva_adaptive_fixed_set,5,C066,CUATRO PONIENTE,C055,ARTURO PRAT,0.1970214926913857,0.1970214926913857,0,114,114,0,neutral
eva_adaptive_fixed_set,5,C066,CUATRO PONIENTE,C085,LOS LIBERTADORES,0.19011991189992178,0.19011991189992178,0,115,115,0,neutral
eva_adaptive_fixed_set,5,C066,CUATRO PONIENTE,C018,LA PRIMAVERA,0.18728903995307272,0.18728903995307272,0,116,116,0,neutral
eva_adaptive_fixed_set,5,C066,CUATRO PONIENTE,C045,PORTO ALEGRE,0.1789631843926075,0.20694825901947317,0.02798507462686567,117,113,4,complementarity_signal
eva_adaptive_fixed_set,5,C066,CUATRO PONIENTE,C025,LOS DURAZNOS,0.17773769788730326,0.17773769788730326,0,118,118,0,neutral
eva_adaptive_fixed_set,5,C066,CUATRO PONIENTE,C073,LOS MORROS,0.16537203853610075,0.16537203853610075,0,119,119,0,neutral
eva_adaptive_fixed_set,5,C066,CUATRO PONIENTE,C016,JUANITA,0.15869954711149178,0.18668462173835745,0.02798507462686567,120,117,3,complementarity_signal
eva_adaptive_fixed_set,6,I14,LO OVALLE,C067,CARDENAL RAUL SILVA HENRIQUEZ,0.552346446961781,0.56023971997118,0.007893273009399016,1,3,-2,complementarity_signal
eva_adaptive_fixed_set,6,I14,LO OVALLE,I20,PAC - LO ESPEJO - EL BOSQUE,0.5323976014038322,0.4628035171154114,-0.06959408428842079,3,12,-9,substitution_signal
eva_adaptive_fixed_set,6,I14,LO OVALLE,I04,DEL FERROCARRIL,0.529001447475123,0.501934058077576,-0.027067389397547048,4,5,-1,substitution_signal
eva_adaptive_fixed_set,6,I14,LO OVALLE,I16,MATTA-VESPUCIO NORTE,0.5227107068074346,0.5227107068074346,0,5,4,1,neutral
eva_adaptive_fixed_set,6,I14,LO OVALLE,I01,BARÓN DE JURAS REALES,0.4929090460062476,0.4929090460062476,0,6,6,0,neutral
eva_adaptive_fixed_set,6,I14,LO OVALLE,EP-ALAMEDA-T3,ALAMEDA TRAMO 3,0.483469376271616,0.483469376271616,0,7,7,0,neutral
eva_adaptive_fixed_set,6,I14,LO OVALLE,I22,PEDRO FONTOVA,0.47895195991393325,0.47895195991393325,0,8,8,0,neutral
eva_adaptive_fixed_set,6,I14,LO OVALLE,EP-I34,VICUÑA MACKENNA,0.4789418889773093,0.4789418889773093,0,9,9,0,neutral
eva_adaptive_fixed_set,6,I14,LO OVALLE,C068,SAN CARLOS,0.4749803536943168,0.4749803536943168,0,10,10,0,neutral
eva_adaptive_fixed_set,6,I14,LO OVALLE,EP-I10,GRAN AVENIDA,0.4611062748286764,0.46473314050031816,0.003626865671641777,11,11,0,complementarity_signal
eva_adaptive_fixed_set,6,I14,LO OVALLE,I10,GRAN AVENIDA,0.4522248182521148,0.614945370876037,0.16272055262392215,12,2,10,complementarity_signal
eva_adaptive_fixed_set,6,I14,LO OVALLE,I05,DIAGONAL JOSE MARIA CARO,0.4451852400344961,0.4451852400344961,0,13,13,0,neutral
eva_adaptive_fixed_set,6,I14,LO OVALLE,I19,PAC-LO ESPEJO-SN BDO,0.4386106205435798,0.4273060267390805,-0.011304593804499274,14,16,-2,substitution_signal
eva_adaptive_fixed_set,6,I14,LO OVALLE,I21,PEDRO DE VALDIVIA,0.43779519616824303,0.43798125088572576,0.00018605471748273095,15,14,1,complementarity_signal
eva_adaptive_fixed_set,6,I14,LO OVALLE,C006,DOMINGO TOCORNAL,0.4356600411419678,0.4356600411419678,0,16,15,1,neutral
eva_adaptive_fixed_set,6,I14,LO OVALLE,I07,EL GUANACO,0.43140528492049235,0.42580826999511917,-0.005597014925373178,17,17,0,substitution_signal
eva_adaptive_fixed_set,6,I14,LO OVALLE,I29,SANTA ROSA,0.42943111957961977,0.37358368935251995,-0.055847430227099815,18,28,-10,substitution_signal
eva_adaptive_fixed_set,6,I14,LO OVALLE,I15,MARTINEZ DE ROZAS,0.4148837713854609,0.4148837713854609,0,19,18,1,neutral
eva_adaptive_fixed_set,6,I14,LO OVALLE,EP-I33,LA CHIMBA,0.40472276023855985,0.40472276023855985,0,20,19,1,neutral
eva_adaptive_fixed_set,6,I14,LO OVALLE,I06,DIAGONAL ORIENTE,0.4027599400799197,0.4027599400799197,0,21,20,1,neutral
eva_adaptive_fixed_set,6,I14,LO OVALLE,I08,GENERAL OSCAR BONILLA,0.40105278896897634,0.40105278896897634,0,22,21,1,neutral
eva_adaptive_fixed_set,6,I14,LO OVALLE,I09,GENERAL VELASQUEZ,0.39820549777853775,0.3777221469714846,-0.020483350807053158,23,26,-3,substitution_signal
eva_adaptive_fixed_set,6,I14,LO OVALLE,C081,SAN GREGORIO - DIEGO MEZA,0.3899248436312015,0.3227606645267239,-0.06716417910447758,24,41,-17,substitution_signal
eva_adaptive_fixed_set,6,I14,LO OVALLE,I27,SANTA CECILIA - NONATO COO,0.3880527567539592,0.3880527567539592,0,25,22,3,neutral
eva_adaptive_fixed_set,6,I14,LO OVALLE,I13,LO ESPEJO-RIQUELME,0.3820621452399818,0.3820621452399818,0,26,24,2,neutral
eva_adaptive_fixed_set,6,I14,LO OVALLE,C061,EL PINAR,0.38177487386600095,0.3146106947615233,-0.06716417910447764,27,46,-19,substitution_signal
eva_adaptive_fixed_set,6,I14,LO OVALLE,C053,CONDELL,0.3789938896681221,0.3828894120561817,0.0038955223880596246,28,23,5,complementarity_signal
eva_adaptive_fixed_set,6,I14,LO OVALLE,I24,RADAL,0.37833718310344283,0.37833718310344283,0,29,25,4,neutral
eva_adaptive_fixed_set,6,I14,LO OVALLE,C029,MARIA ELENA,0.37696136541397635,0.37696136541397635,0,30,27,3,neutral
eva_adaptive_fixed_set,6,I14,LO OVALLE,I25,SAN FRANCISCO,0.3713825176607043,0.6244873057591175,0.2531047880984132,31,1,30,complementarity_signal
eva_adaptive_fixed_set,6,I14,LO OVALLE,C070,MENDOZA (EX-CORONEL ROBLES),0.3707514836968912,0.3651544687715181,-0.005597014925373123,32,30,2,substitution_signal
eva_adaptive_fixed_set,6,I14,LO OVALLE,C057,PADRE VICENTE IRARRAZABAL - MANUEL CHACON,0.3666742638111625,0.3666742638111625,0,33,29,4,neutral
eva_adaptive_fixed_set,6,I14,LO OVALLE,C086,LA ESTRELLA,0.36558889060773403,0.35999187568236085,-0.005597014925373178,34,33,1,substitution_signal
eva_adaptive_fixed_set,6,I14,LO OVALLE,C003,CONCHA Y TORO,0.3632337610312627,0.3632337610312627,0,35,31,4,neutral
eva_adaptive_fixed_set,6,I14,LO OVALLE,I17,MATUCANA,0.3601410655963122,0.3601410655963122,0,36,32,4,neutral
eva_adaptive_fixed_set,6,I14,LO OVALLE,C058,ANTONIO EBNER-BARROS ARANA,0.3591982079556389,0.3591982079556389,0,37,34,3,neutral
eva_adaptive_fixed_set,6,I14,LO OVALLE,I02,CARLOS VALDOVINOS,0.35451515707262266,0.35451515707262266,0,38,35,3,neutral
eva_adaptive_fixed_set,6,I14,LO OVALLE,I18,NUEVA IMPERIAL,0.35003815001404454,0.35003815001404454,0,39,36,3,neutral
eva_adaptive_fixed_set,6,I14,LO OVALLE,C014,JOSE DOMINGO CAÑAS,0.3434151720257287,0.3434151720257287,0,40,37,3,neutral
eva_adaptive_fixed_set,6,I14,LO OVALLE,C083,ORIENTAL-LAS PARCELAS,0.3340917121382666,0.3340917121382666,0,41,38,3,neutral
eva_adaptive_fixed_set,6,I14,LO OVALLE,C044,LOS CERRILLOS,0.33131953242771056,0.32062010487637954,-0.01069942755133102,42,44,-2,substitution_signal
eva_adaptive_fixed_set,6,I14,LO OVALLE,C043,NEPTUNO,0.331278400363114,0.331278400363114,0,43,39,4,neutral
eva_adaptive_fixed_set,6,I14,LO OVALLE,C001,SAN EUGENIO,0.3301050844306759,0.3301050844306759,0,44,40,4,neutral
eva_adaptive_fixed_set,6,I14,LO OVALLE,C007,EDUARDO CASTILLO VELASCO,0.3209682481807713,0.3209682481807713,0,45,42,3,neutral
eva_adaptive_fixed_set,6,I14,LO OVALLE,C032,OBISPO MANUEL UMAÑA,0.3208506507234438,0.3208506507234438,0,46,43,3,neutral
eva_adaptive_fixed_set,6,I14,LO OVALLE,C024,LOS ARRAYANES - LOS COPIHUES,0.3164169532190636,0.3164169532190636,0,47,45,2,neutral
eva_adaptive_fixed_set,6,I14,LO OVALLE,C074,URETA COX,0.31449957814869145,0.31449957814869145,0,48,47,1,neutral
eva_adaptive_fixed_set,6,I14,LO OVALLE,C090,SANTO DOMINGO,0.31219739335222674,0.31219739335222674,0,49,48,1,neutral
eva_adaptive_fixed_set,6,I14,LO OVALLE,C005,CORONEL ALEJANDRO SEPULVEDA,0.3106497256836105,0.3106497256836105,0,50,50,0,neutral
eva_adaptive_fixed_set,6,I14,LO OVALLE,C050,MAR DE DRAKE,0.3080499557179654,0.3080499557179654,0,51,51,0,neutral
eva_adaptive_fixed_set,6,I14,LO OVALLE,C088,ÑUBLE,0.30596663776619404,0.30596663776619404,0,52,52,0,neutral
eva_adaptive_fixed_set,6,I14,LO OVALLE,C020,LATINOAMERICA - PINTOR MURILLO - FRANCISCO TOLEDO,0.3053874986899725,0.3053874986899725,0,53,53,0,neutral
eva_adaptive_fixed_set,6,I14,LO OVALLE,C028,MADRID,0.3053850663175511,0.3053850663175511,0,54,54,0,neutral
eva_adaptive_fixed_set,6,I14,LO OVALLE,C034,PEDRO LEON UGALDE,0.30513444215224494,0.30513444215224494,0,55,55,0,neutral
eva_adaptive_fixed_set,6,I14,LO OVALLE,C023,AVENIDA DORSAL,0.3042844576466126,0.3042844576466126,0,56,56,0,neutral
eva_adaptive_fixed_set,6,I14,LO OVALLE,C037,SAN ALFONSO,0.3032697592490899,0.3032697592490899,0,57,57,0,neutral
eva_adaptive_fixed_set,6,I14,LO OVALLE,C030,MAULE,0.30294715823212187,0.30294715823212187,0,58,58,0,neutral
eva_adaptive_fixed_set,6,I14,LO OVALLE,C049,FEDERICO ERRÁZURIZ (EX SERRANO),0.3020754541725971,0.3020754541725971,0,59,59,0,neutral
eva_adaptive_fixed_set,6,I14,LO OVALLE,C042,PRINCIPE DE GALES,0.3015275299366899,0.3015275299366899,0,60,60,0,neutral
eva_adaptive_fixed_set,6,I14,LO OVALLE,C015,JOSE MANUEL GUZMAN,0.2981461004143616,0.2925490854889885,-0.005597014925373123,61,66,-5,substitution_signal
eva_adaptive_fixed_set,6,I14,LO OVALLE,C039,TUPUNGATO,0.2972177850899593,0.2972177850899593,0,62,61,1,neutral
eva_adaptive_fixed_set,6,I14,LO OVALLE,C064,SILVA CARVALLO - SANTA ELENA,0.29671303455212084,0.29671303455212084,0,63,62,1,neutral
eva_adaptive_fixed_set,6,I14,LO OVALLE,C031,NECOCHEA,0.2942204983522875,0.2942204983522875,0,64,63,1,neutral
eva_adaptive_fixed_set,6,I14,LO OVALLE,C065,NUEVA SAN MARTIN,0.29384044783423063,0.29384044783423063,0,65,64,1,neutral
eva_adaptive_fixed_set,6,I14,LO OVALLE,C038,TALCAHUANO - SANTA INES - LOS EDILES,0.2933432281768104,0.2933432281768104,0,66,65,1,neutral
eva_adaptive_fixed_set,6,I14,LO OVALLE,C013,HEROES DE LA CONCEPCION,0.29161502323158384,0.29161502323158384,0,67,67,0,neutral
eva_adaptive_fixed_set,6,I14,LO OVALLE,C004,CONSISTORIAL,0.29093172378697835,0.29093172378697835,0,68,68,0,neutral
eva_adaptive_fixed_set,6,I14,LO OVALLE,C027,LOS PRESIDENTES,0.2903073892430075,0.2903073892430075,0,69,69,0,neutral
eva_adaptive_fixed_set,6,I14,LO OVALLE,I32,EINSTEIN,0.2892355135357534,0.2892355135357534,0,70,70,0,neutral
eva_adaptive_fixed_set,6,I14,LO OVALLE,I28,SANTA RAQUEL,0.2874774442364143,0.2874774442364143,0,71,71,0,neutral
eva_adaptive_fixed_set,6,I14,LO OVALLE,C060,ROJAS MAGALLANES,0.28736167748139896,0.28736167748139896,0,72,72,0,neutral
eva_adaptive_fixed_set,6,I14,LO OVALLE,I23,PETERSEN - VICUÑA MACKENNA,0.28720997267232284,0.28720997267232284,0,73,73,0,neutral
eva_adaptive_fixed_set,6,I14,LO OVALLE,C063,LONGITUDINAL,0.28538182252354,0.28538182252354,0,74,74,0,neutral
eva_adaptive_fixed_set,6,I14,LO OVALLE,C046,EUCALIPTOS,0.2836213631052964,0.2836213631052964,0,75,75,0,neutral
eva_adaptive_fixed_set,6,I14,LO OVALLE,C084,EL PINO - UNO SUR,0.2834200733755817,0.3114051480024474,0.02798507462686567,76,49,27,complementarity_signal
eva_adaptive_fixed_set,6,I14,LO OVALLE,C022,LLANURA  - EL DESIERTO,0.2832694397879176,0.2832694397879176,0,77,76,1,neutral
eva_adaptive_fixed_set,6,I14,LO OVALLE,C041,VISTA HERMOSA,0.2826721257643878,0.2826721257643878,0,78,77,1,neutral
eva_adaptive_fixed_set,6,I14,LO OVALLE,I31,FERNANDEZ ALBANO,0.27793271006427517,0.2626404601749897,-0.015292249889285459,79,87,-8,substitution_signal
eva_adaptive_fixed_set,6,I14,LO OVALLE,C035,PRODIVENCIA,0.27556952254522565,0.27556952254522565,0,80,78,2,neutral
eva_adaptive_fixed_set,6,I14,LO OVALLE,C026,LOS MAITENES,0.2734936774860785,0.2734936774860785,0,81,79,2,neutral
eva_adaptive_fixed_set,6,I14,LO OVALLE,C052,BAQUEDANO - POSTALES ORIENTE,0.2725119994529144,0.2725119994529144,0,82,80,2,neutral
eva_adaptive_fixed_set,6,I14,LO OVALLE,C089,J J PEREZ,0.26495488367176884,0.26495488367176884,0,83,81,2,neutral
eva_adaptive_fixed_set,6,I14,LO OVALLE,C047,VIOLETA PARRA,0.2648001936107111,0.2648001936107111,0,84,82,2,neutral
eva_adaptive_fixed_set,6,I14,LO OVALLE,C079,LAS AMERICAS,0.2644298389232769,0.2644298389232769,0,85,83,2,neutral
eva_adaptive_fixed_set,6,I14,LO OVALLE,C021,LAUTARO,0.26431781044192787,0.26431781044192787,0,86,84,2,neutral
eva_adaptive_fixed_set,6,I14,LO OVALLE,C078,WALDO TAFF,0.2640982140605202,0.2640982140605202,0,87,85,2,neutral
eva_adaptive_fixed_set,6,I14,LO OVALLE,C012,GABRIELA ORIENTE,0.2629227099391113,0.2629227099391113,0,88,86,2,neutral
eva_adaptive_fixed_set,6,I14,LO OVALLE,C40,VICUÑA MACKENNA - SAN MARTIN,0.2599804114545511,0.2599804114545511,0,89,88,1,neutral
eva_adaptive_fixed_set,6,I14,LO OVALLE,C011,EYZAGUIRRE,0.2597262361382782,0.2597262361382782,0,90,89,1,neutral
eva_adaptive_fixed_set,6,I14,LO OVALLE,C069,LOS OLMOS,0.2594151168255869,0.2594151168255869,0,91,90,1,neutral
eva_adaptive_fixed_set,6,I14,LO OVALLE,C009,EL ROSAL - SANTA ELENA,0.258292338870139,0.258292338870139,0,92,91,1,neutral
eva_adaptive_fixed_set,6,I14,LO OVALLE,C002,CAPITAN IGNACIO CARRERA PINTO,0.2546555618818747,0.2546555618818747,0,93,92,1,neutral
eva_adaptive_fixed_set,6,I14,LO OVALLE,C056,TEMUCO - TORO MAZOTTE,0.25241364378738895,0.25241364378738895,0,94,93,1,neutral
eva_adaptive_fixed_set,6,I14,LO OVALLE,C048,GENERAL ARRIAGADA,0.2517348978903142,0.2517348978903142,0,95,94,1,neutral
eva_adaptive_fixed_set,6,I14,LO OVALLE,C033,OBSERVATORIO,0.25172362934577086,0.25172362934577086,0,96,95,1,neutral
eva_adaptive_fixed_set,6,I14,LO OVALLE,C062,CORONA SUECA,0.2513511863347979,0.2513511863347979,0,97,96,1,neutral
eva_adaptive_fixed_set,6,I14,LO OVALLE,I03,CARRASCAL,0.24854515940907576,0.24854515940907576,0,98,97,1,neutral
eva_adaptive_fixed_set,6,I14,LO OVALLE,C054,VICTORIA,0.24818166256108362,0.24818166256108362,0,99,98,1,neutral
eva_adaptive_fixed_set,6,I14,LO OVALLE,C017,LA PARINACOTA,0.24787162646529243,0.24787162646529243,0,100,99,1,neutral
eva_adaptive_fixed_set,6,I14,LO OVALLE,C076,ISLA DECEPCION,0.24485989841133612,0.24485989841133612,0,101,100,1,neutral
eva_adaptive_fixed_set,6,I14,LO OVALLE,C071,BARROS ARANA,0.2432718387690382,0.2432718387690382,0,102,101,1,neutral
eva_adaptive_fixed_set,6,I14,LO OVALLE,C082,CAUPOLICAN,0.24201028797730914,0.24201028797730914,0,103,102,1,neutral
eva_adaptive_fixed_set,6,I14,LO OVALLE,C080,PARAGUAY,0.2404621201898296,0.2404621201898296,0,104,103,1,neutral
eva_adaptive_fixed_set,6,I14,LO OVALLE,C010,ESQ BLANCA - ALBERTO LLONA,0.238468098274494,0.238468098274494,0,105,104,1,neutral
eva_adaptive_fixed_set,6,I14,LO OVALLE,C087,SALVADOR GUTIERREZ,0.23167583897026392,0.23167583897026392,0,106,105,1,neutral
eva_adaptive_fixed_set,6,I14,LO OVALLE,C019,LAS HIJUELAS SUR - LIBERTADOR BERNARDO OHIGGINS,0.23151138733257812,0.23151138733257812,0,107,106,1,neutral
eva_adaptive_fixed_set,6,I14,LO OVALLE,C051,JOSE MIGUEL INFANTE - DOMINGO STA MARIA,0.22770327755636682,0.22770327755636682,0,108,107,1,neutral
eva_adaptive_fixed_set,6,I14,LO OVALLE,C008,EL CERRO,0.22664145134727998,0.22664145134727998,0,109,108,1,neutral
eva_adaptive_fixed_set,6,I14,LO OVALLE,C036,RIO REFUGIO - SALAR SURIRE,0.22368469062682966,0.22368469062682966,0,110,109,1,neutral
eva_adaptive_fixed_set,6,I14,LO OVALLE,C077,RICARDO VIAL,0.22334495183243977,0.22334495183243977,0,111,110,1,neutral
eva_adaptive_fixed_set,6,I14,LO OVALLE,C072,COVADONGA,0.2222660174854263,0.2222660174854263,0,112,111,1,neutral
eva_adaptive_fixed_set,6,I14,LO OVALLE,C045,PORTO ALEGRE,0.20694825901947317,0.20694825901947317,0,113,112,1,neutral
eva_adaptive_fixed_set,6,I14,LO OVALLE,C055,ARTURO PRAT,0.1970214926913857,0.1970214926913857,0,114,113,1,neutral
eva_adaptive_fixed_set,6,I14,LO OVALLE,C085,LOS LIBERTADORES,0.19011991189992178,0.19011991189992178,0,115,114,1,neutral
eva_adaptive_fixed_set,6,I14,LO OVALLE,C018,LA PRIMAVERA,0.18728903995307272,0.18728903995307272,0,116,115,1,neutral
eva_adaptive_fixed_set,6,I14,LO OVALLE,C016,JUANITA,0.18668462173835745,0.18668462173835745,0,117,116,1,neutral
eva_adaptive_fixed_set,6,I14,LO OVALLE,C025,LOS DURAZNOS,0.17773769788730326,0.17773769788730326,0,118,117,1,neutral
eva_adaptive_fixed_set,6,I14,LO OVALLE,C073,LOS MORROS,0.16537203853610075,0.16537203853610075,0,119,118,1,neutral
eva_adaptive_fixed_set,7,I10,GRAN AVENIDA,I25,SAN FRANCISCO,0.6244873057591175,0.43682618732327105,-0.18766111843584643,1,14,-13,substitution_signal
eva_adaptive_fixed_set,7,I10,GRAN AVENIDA,C067,CARDENAL RAUL SILVA HENRIQUEZ,0.56023971997118,0.38628009407264685,-0.1739596258985332,3,26,-23,substitution_signal
eva_adaptive_fixed_set,7,I10,GRAN AVENIDA,I16,MATTA-VESPUCIO NORTE,0.5227107068074346,0.5227107068074346,0,4,3,1,neutral
eva_adaptive_fixed_set,7,I10,GRAN AVENIDA,I04,DEL FERROCARRIL,0.501934058077576,0.48514301330145654,-0.016791044776119424,5,7,-2,substitution_signal
eva_adaptive_fixed_set,7,I10,GRAN AVENIDA,I01,BARÓN DE JURAS REALES,0.4929090460062476,0.48731203108087445,-0.005597014925373123,6,6,0,substitution_signal
eva_adaptive_fixed_set,7,I10,GRAN AVENIDA,EP-ALAMEDA-T3,ALAMEDA TRAMO 3,0.483469376271616,0.47227534642086966,-0.011194029850746356,7,10,-3,substitution_signal
eva_adaptive_fixed_set,7,I10,GRAN AVENIDA,I22,PEDRO FONTOVA,0.47895195991393325,0.4733549449885601,-0.005597014925373123,8,9,-1,substitution_signal
eva_adaptive_fixed_set,7,I10,GRAN AVENIDA,EP-I34,VICUÑA MACKENNA,0.4789418889773093,0.4789418889773093,0,9,8,1,neutral
eva_adaptive_fixed_set,7,I10,GRAN AVENIDA,C068,SAN CARLOS,0.4749803536943168,0.5537704292814861,0.07879007558716933,10,1,9,complementarity_signal
eva_adaptive_fixed_set,7,I10,GRAN AVENIDA,EP-I10,GRAN AVENIDA,0.46473314050031816,0.5077757084030774,0.04304256790275923,11,4,7,complementarity_signal
eva_adaptive_fixed_set,7,I10,GRAN AVENIDA,I20,PAC - LO ESPEJO - EL BOSQUE,0.4628035171154114,0.4669423905118582,0.004138873396446807,12,11,1,complementarity_signal
eva_adaptive_fixed_set,7,I10,GRAN AVENIDA,I05,DIAGONAL JOSE MARIA CARO,0.4451852400344961,0.43399121018374986,-0.011194029850746245,13,15,-2,substitution_signal
eva_adaptive_fixed_set,7,I10,GRAN AVENIDA,I21,PEDRO DE VALDIVIA,0.43798125088572576,0.459024580227477,0.021043329341751238,14,12,2,complementarity_signal
eva_adaptive_fixed_set,7,I10,GRAN AVENIDA,C006,DOMINGO TOCORNAL,0.4356600411419678,0.5053897226902642,0.06972968154829634,15,5,10,complementarity_signal
eva_adaptive_fixed_set,7,I10,GRAN AVENIDA,I19,PAC-LO ESPEJO-SN BDO,0.4273060267390805,0.5330800469731213,0.10577402023404076,16,2,14,complementarity_signal
eva_adaptive_fixed_set,7,I10,GRAN AVENIDA,I07,EL GUANACO,0.42580826999511917,0.42021125506974605,-0.005597014925373123,17,17,0,substitution_signal
eva_adaptive_fixed_set,7,I10,GRAN AVENIDA,I15,MARTINEZ DE ROZAS,0.4148837713854609,0.4148837713854609,0,18,18,0,neutral
eva_adaptive_fixed_set,7,I10,GRAN AVENIDA,EP-I33,LA CHIMBA,0.40472276023855985,0.40472276023855985,0,19,20,-1,neutral
